from,to,distance
96,53,1002.0
96,54,1006.0
96,55,1049.0
96,56,852.0
96,57,1104.0
96,58,1487.0
96,59,1580.0
96,60,1213.0
96,61,1145.0
96,62,1009.0
96,63,1918.0
96,64,1733.0
96,65,1907.0
96,66,730.0
96,67,590.0
96,68,500.0
96,69,412.0
96,70,295.0
96,71,373.0
96,72,572.0
96,73,1767.0
96,74,1605.0
96,75,1417.0
96,76,1601.0
96,77,2045.0
96,78,1897.0
96,79,1632.0
96,80,1383.0
96,81,1293.0
96,82,1432.0
96,83,702.0
96,84,692.0
96,85,570.0
96,86,450.0
96,87,438.0
96,88,934.0
96,89,944.0
96,90,1092.0
96,91,1252.0
96,92,439.0
96,93,486.0
96,94,381.0
96,95,169.0
96,96,0.0
96,97,1364.0
96,98,1375.0
96,99,78.0
96,100,90.0
96,101,287.0
97,1,2333.0
97,2,1695.0
97,3,2338.0
97,4,1790.0
97,5,1652.0
97,6,1760.0
97,7,1410.0
97,8,895.0
97,9,10000.0
97,10,1430.0
97,11,1317.0
97,12,1359.0
97,13,1633.0
97,14,935.0
97,15,1115.0
97,16,1382.0
97,17,1368.0
97,18,1607.0
97,19,1588.0
97,20,1677.0
97,21,2346.0
97,22,2432.0
97,23,2515.0
97,24,1694.0
97,25,1759.0
97,26,1731.0
97,27,1597.0
97,28,1240.0
97,29,1060.0
97,30,1038.0
97,31,1906.0
97,32,1768.0
97,33,1437.0
97,34,1663.0
97,35,1655.0
97,36,1337.0
97,37,1358.0
97,38,1795.0
97,39,1669.0
97,40,856.0
97,41,866.0
97,42,957.0
97,43,1074.0
97,44,924.0
97,45,934.0
97,46,1045.0
97,47,1069.0
97,48,1169.0
97,49,1235.0
97,50,1046.0
97,51,1056.0
97,52,1206.0
97,53,1599.0
97,54,1359.0
97,55,1267.0
97,56,950.0
97,57,759.0
97,58,1142.0
97,59,1235.0
97,60,267.0
97,61,352.0
97,62,481.0
97,63,1285.0
97,64,1100.0
97,65,1562.0
97,66,1246.0
97,67,1392.0
97,68,1482.0
97,69,1570.0
97,70,1466.0
97,71,1544.0
97,72,1743.0
97,73,402.0
97,74,240.0
97,75,573.0
97,76,836.0
97,77,1412.0
97,78,1264.0
97,79,950.0
97,80,690.0
97,81,1555.0
97,82,1664.0
97,83,799.0
97,84,809.0
97,85,931.0
97,86,1050.0
97,87,1062.0
97,88,1203.0
97,89,1213.0
97,90,1361.0
97,91,1521.0
97,92,1610.0
97,93,1657.0
97,94,1552.0
97,95,1340.0
97,96,1170.0
97,97,0.0
97,98,10.0
97,99,1249.0
97,100,1261.0
97,101,1458.0
98,1,2323.0
98,2,1685.0
98,3,2328.0
98,4,1800.0
98,5,1663.0
98,6,1770.0
98,7,1420.0
98,8,906.0
98,9,10000.0
98,10,1440.0
98,11,1327.0
98,12,1369.0
98,13,1644.0
98,14,945.0
98,15,1126.0
98,16,1392.0
98,17,1378.0
98,18,1617.0
98,19,1598.0
98,20,1667.0
98,21,2336.0
98,22,2422.0
98,23,2504.0
98,24,1684.0
98,25,1748.0
98,26,1720.0
98,27,1586.0
98,28,1250.0
98,29,1071.0
98,30,1048.0
98,31,1895.0
98,32,1758.0
98,33,1427.0
98,34,1653.0
98,35,1644.0
98,36,1347.0
98,37,1348.0
98,38,1784.0
98,39,1659.0
98,40,867.0
98,41,876.0
98,42,967.0
98,43,1084.0
98,44,935.0
98,45,944.0
98,46,1056.0
98,47,1079.0
98,48,1180.0
98,49,1246.0
98,50,1036.0
98,51,1045.0
98,52,1196.0
98,53,1609.0
98,54,1370.0
98,55,1278.0
98,56,960.0
98,57,770.0
98,58,1153.0
98,59,1246.0
98,60,277.0
98,61,362.0
98,62,492.0
98,63,1274.0
98,64,1090.0
98,65,1573.0
98,66,1256.0
98,67,1403.0
98,68,1493.0
98,69,1572.0
98,70,1456.0
98,71,1534.0
98,72,1733.0
98,73,413.0
98,74,251.0
98,75,584.0
98,76,847.0
98,77,1402.0
98,78,1254.0
98,79,940.0
98,80,679.0
98,81,1545.0
98,82,1654.0
98,83,809.0
98,84,819.0
98,85,942.0
98,86,1061.0
98,87,1073.0
98,88,1192.0
98,89,1203.0
98,90,1350.0
98,91,1511.0
98,92,1599.0
98,93,1646.0
98,94,1541.0
98,95,1330.0
98,96,1160.0
98,97,10.0
98,98,0.0
98,99,1239.0
98,100,1251.0
98,101,1448.0
99,1,1546.0
99,2,446.0
99,3,1089.0
99,4,1112.0
99,5,2338.0
99,6,2446.0
99,7,2096.0
99,8,1581.0
99,9,10000.0
99,10,1696.0
99,11,1583.0
99,12,1625.0
99,13,1900.0
99,14,1621.0
99,15,1801.0
99,16,2067.0
99,17,2053.0
99,18,2292.0
99,19,2274.0
99,20,1476.0
99,21,1501.0
99,22,1586.0
99,23,1669.0
99,24,1493.0
99,25,1557.0
99,26,852.0
99,27,745.0
99,28,1064.0
99,29,885.0
99,30,863.0
99,31,777.0
99,32,640.0
99,33,188.0
99,34,414.0
99,35,405.0
99,36,194.0
99,37,109.0
99,38,826.0
99,39,700.0
99,40,681.0
99,41,690.0
99,42,695.0
99,43,894.0
99,44,739.0
99,45,729.0
99,46,606.0
99,47,630.0
99,48,731.0
99,49,797.0
99,50,881.0
99,51,854.0
99,52,1004.0
99,53,923.0
99,54,928.0
99,55,970.0
99,56,774.0
99,57,1026.0
99,58,1409.0
99,59,1502.0
99,60,1134.0
99,61,1066.0
99,62,931.0
99,63,1839.0
99,64,1655.0
99,65,1829.0
99,66,652.0
99,67,512.0
99,68,421.0
99,69,333.0
99,70,217.0
99,71,295.0
99,72,494.0
99,73,1689.0
99,74,1527.0
99,75,1339.0
99,76,1522.0
99,77,1966.0
99,78,1819.0
99,79,1554.0
99,80,1304.0
99,81,1215.0
99,82,1354.0
99,83,623.0
99,84,614.0
99,85,491.0
99,86,372.0
99,87,360.0
99,88,855.0
99,89,866.0
99,90,1013.0
99,91,1174.0
99,92,360.0
99,93,407.0
99,94,302.0
99,95,91.0
99,96,103.0
99,97,1286.0
99,98,1296.0
99,99,0.0
99,100,12.0
99,101,209.0
100,1,1534.0
100,2,433.0
100,3,1076.0
100,4,1100.0
100,5,2326.0
100,6,2434.0
100,7,2084.0
100,8,1569.0
100,9,10000.0
100,10,1866.0
100,11,1753.0
100,12,1795.0
100,13,2069.0
100,14,1608.0
100,15,1789.0
100,16,2055.0
100,17,2041.0
100,18,2280.0
100,19,2262.0
100,20,1463.0
100,21,1489.0
100,22,1574.0
100,23,1657.0
100,24,1480.0
100,25,1545.0
100,26,839.0
100,27,733.0
100,28,1234.0
100,29,1054.0
100,30,1032.0
100,31,765.0
100,32,627.0
100,33,176.0
100,34,402.0
100,35,393.0
100,36,333.0
100,37,96.0
100,38,814.0
100,39,688.0
100,40,850.0
100,41,860.0
100,42,864.0
100,43,1063.0
100,44,908.0
100,45,899.0
100,46,776.0
100,47,799.0
100,48,900.0
100,49,966.0
100,50,869.0
100,51,842.0
100,52,992.0
100,53,911.0
100,54,916.0
100,55,958.0
100,56,943.0
100,57,1195.0
100,58,1578.0
100,59,1671.0
100,60,1304.0
100,61,1236.0
100,62,1100.0
100,63,1827.0
100,64,1642.0
100,65,1998.0
100,66,639.0
100,67,499.0
100,68,409.0
100,69,321.0
100,70,205.0
100,71,283.0
100,72,482.0
100,73,1676.0
100,74,1514.0
100,75,1326.0
100,76,1510.0
100,77,1954.0
100,78,1806.0
100,79,1542.0
100,80,1292.0
100,81,1202.0
100,82,1342.0
100,83,793.0
100,84,783.0
100,85,661.0
100,86,541.0
100,87,529.0
100,88,843.0
100,89,853.0
100,90,1001.0
100,91,1161.0
100,92,348.0
100,93,395.0
100,94,290.0
100,95,78.0
100,96,90.0
100,97,1274.0
100,98,1284.0
100,99,169.0
100,100,0.0
100,101,197.0
101,1,1337.0
101,2,236.0
101,3,879.0
101,4,903.0
101,5,2404.0
101,6,2512.0
101,7,2295.0
101,8,1780.0
101,9,10000.0
101,10,1954.0
101,11,1841.0
101,12,1883.0
101,13,2157.0
101,14,1820.0
101,15,2000.0
101,16,2266.0
101,17,2253.0
101,18,2492.0
101,19,2469.0
101,20,1537.0
101,21,1292.0
101,22,1377.0
101,23,1460.0
101,24,1554.0
101,25,1618.0
101,26,642.0
101,27,536.0
101,28,1322.0
101,29,1142.0
101,30,1120.0
101,31,568.0
101,32,430.0
101,33,387.0
101,34,204.0
101,35,196.0
101,36,575.0
101,37,489.0
101,38,616.0
101,39,491.0
101,40,824.0
101,41,814.0
101,42,781.0
101,43,910.0
101,44,756.0
101,45,746.0
101,46,869.0
101,47,893.0
101,48,993.0
101,49,1059.0
101,50,1081.0
101,51,1053.0
101,52,1203.0
101,53,714.0
101,54,718.0
101,55,761.0
101,56,1032.0
101,57,1284.0
101,58,1666.0
101,59,1759.0
101,60,1392.0
101,61,1324.0
101,62,1188.0
101,63,2038.0
101,64,1854.0
101,65,2086.0
101,66,442.0
101,67,302.0
101,68,212.0
101,69,124.0
101,70,7.0
101,71,85.0
101,72,285.0
101,73,1888.0
101,74,1726.0
101,75,1538.0
101,76,1721.0
101,77,2165.0
101,78,2018.0
101,79,1753.0
101,80,1503.0
101,81,1271.0
101,82,1410.0
101,83,881.0
101,84,871.0
101,85,872.0
101,86,753.0
101,87,741.0
101,88,949.0
101,89,922.0
101,90,1070.0
101,91,1230.0
101,92,151.0
101,93,198.0
101,94,93.0
101,95,290.0
101,96,302.0
101,97,1485.0
101,98,1495.0
101,99,380.0
101,100,392.0
101,101,0.0
